 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3,Area4,Mean4,Min4,Max4,Area5,Mean5,Min5,Max5
208,33152,19.868726730,13,39,5056,27.240507126,17,53,9856,25.616882324,16,57,16384,31.968750000,14,148,41664,30.788019180,16,170
209,33152,19.824323654,13,37,5056,27.531644821,17,56,9856,25.694805145,16,56,16384,31.535156250,15,148,41664,30.728111267,16,168
210,33152,19.689189911,14,36,5056,27.506328583,17,53,9856,25.428571701,16,58,16384,31.816406250,16,142,41664,30.886329651,15,169
211,33152,19.781852722,14,37,5056,27.012659073,16,53,9856,25.350648880,16,55,16384,31.625000000,14,144,41664,30.797235489,16,169
212,33152,19.814672470,13,36,5056,26.962024689,15,61,9856,25.220779419,15,60,16384,31.781250000,15,146,41664,30.752687454,15,164
213,33152,19.942085266,13,35,5056,27.177215576,16,53,9856,25.597402573,16,62,16384,31.660156250,15,146,41664,30.603687286,15,172
214,33152,20.021236420,13,36,5056,26.974683762,17,58,9856,25.584415436,15,57,16384,31.742187500,15,146,41664,30.697387695,15,166
215,33152,19.920848846,14,41,5056,27.202531815,17,58,9856,25.831169128,17,57,16384,31.039062500,16,141,41664,30.728111267,16,164
216,33152,19.787645340,13,33,5056,27.253164291,17,57,9856,25.428571701,14,61,16384,31.519531250,13,147,41664,30.451612473,14,163
217,33152,19.729730606,13,35,5056,27.341772079,15,53,9856,25.467533112,15,60,16384,31.378906250,14,140,41664,30.423963547,16,170
218,33152,19.972972870,14,33,5056,27.113924026,16,53,9856,25.266233444,15,65,16384,32.046875000,15,148,41664,30.677419662,16,167
219,33152,19.760618210,13,37,5056,27.050632477,17,57,9856,25.701297760,14,61,16384,32.312500000,16,149,41664,30.560676575,14,174
220,33152,19.793436050,13,35,5056,26.974683762,16,53,9856,25.272727966,15,62,16384,32.156250000,14,150,41664,30.425498962,14,176
221,33152,19.857143402,13,38,5056,27.303796768,16,52,9856,25.389610291,15,59,16384,32.386718750,15,143,41664,30.317972183,14,172
222,33152,19.710424423,13,39,5056,27.683544159,16,61,9856,25.616882324,15,61,16384,32.527343750,16,150,41664,30.175115585,15,171
223,33152,19.681467056,12,30,5056,26.924051285,17,54,9856,25.480520248,15,65,16384,32.394531250,15,141,41664,30.384023666,16,181
224,33152,19.870656967,13,37,5056,27.240507126,18,60,9856,25.168830872,15,64,16384,32.140625000,16,150,41664,30.087556839,14,176
225,33152,19.723937988,13,38,5056,26.670886993,17,47,9856,25.227272034,14,62,16384,32.171875000,14,147,41664,30.161291122,15,175
226,33152,19.791505814,14,41,5056,26.886075974,17,53,9856,25.220779419,16,65,16384,32.062500000,14,148,41664,30.294931412,16,166
227,33152,19.731660843,13,37,5056,26.379747391,18,50,9856,25.337661743,14,57,16384,32.046875000,14,152,41664,30.471582413,15,179
228,33152,19.619691849,14,39,5056,26.860759735,16,51,9856,25.487012863,16,58,16384,31.996093750,15,148,41664,30.405529022,15,168
229,33152,19.706563950,13,38,5056,27.367088318,17,56,9856,25.110389709,16,59,16384,31.667968750,15,149,41664,30.342550278,14,171
230,33152,19.729730606,13,43,5056,27.405063629,18,55,9856,25.311687469,15,60,16384,31.882812500,13,145,41664,30.150537491,15,170
231,33152,19.712354660,13,36,5056,26.848100662,17,52,9856,25.136363983,16,56,16384,31.371093750,15,142,41664,30.271888733,15,176
232,33152,19.743244171,13,39,5056,26.544303894,15,49,9856,25.402597427,16,60,16384,31.507812500,16,144,41664,30.400920868,14,179
233,33152,19.876447678,13,40,5056,26.886075974,16,50,9856,24.974025726,15,56,16384,32.238281250,15,147,41664,30.135175705,16,173
234,33152,19.681467056,13,37,5056,27.341772079,16,52,9856,25.532466888,15,58,16384,32.457031250,13,149,41664,29.966205597,15,167
235,33152,19.884170532,13,43,5056,26.949367523,17,56,9856,24.811687469,16,64,16384,32.371093750,15,144,41664,30.299539566,15,163
236,33152,19.725868225,13,33,5056,27.481012344,16,62,9856,24.876623154,15,65,16384,32.109375000,14,136,41664,30.188940048,15,171
237,33152,19.662162781,13,40,5056,27.063291550,15,52,9856,25.480520248,14,58,16384,32.066406250,14,136,41664,30.251920700,16,174
238,33152,19.874517441,14,38,5056,26.886075974,19,54,9856,25.493507385,15,56,16384,32.394531250,13,148,41664,30.239631653,15,171
239,33152,19.710424423,12,37,5056,26.721519470,15,57,9856,25.207792282,15,58,16384,32.171875000,13,139,41664,30.196620941,14,169
240,33152,19.723937988,13,37,5056,27.215188980,17,55,9856,25.116882324,16,60,16384,32.074218750,14,147,41664,30.139785767,15,177
241,33152,19.708494186,14,36,5056,26.822784424,17,52,9856,24.818181992,15,60,16384,32.582031250,13,150,41664,30.427034378,15,171
242,33152,19.656370163,14,41,5056,27.443037033,16,51,9856,25.253246307,16,60,16384,32.628906250,15,149,41664,30.284177780,15,166
243,33152,19.633205414,13,37,5056,27.594936371,17,52,9856,25.454545975,15,57,16384,32.550781250,15,151,41664,30.118280411,15,169
244,33152,19.791505814,13,32,5056,27.556962967,16,48,9856,25.564935684,15,56,16384,32.246093750,13,145,41664,30.147464752,13,161
245,33152,19.812742233,12,37,5056,27.101264954,17,50,9856,25.097402573,15,61,16384,32.101562500,14,141,41664,30.242704391,15,165
246,33152,19.716217041,13,32,5056,27.202531815,18,58,9856,25.396104813,15,62,16384,31.949218750,12,138,41664,30.072196960,14,169
247,33152,19.818532944,13,37,5056,27.075948715,15,55,9856,25.480520248,16,61,16384,32.265625000,17,141,41664,30.377880096,16,166
248,33152,19.839767456,13,38,5056,27.189872742,16,52,9856,24.909090042,17,59,16384,32.035156250,13,145,41664,30.119815826,14,162
249,33152,19.789575577,13,35,5056,26.784811020,15,54,9856,25.448051453,15,63,16384,31.691406250,16,144,41664,30.129032135,15,172
250,33152,19.772201538,13,42,5056,26.987340927,16,56,9856,25.207792282,15,57,16384,31.750000000,14,138,41664,30.259599686,16,175
251,33152,19.735521317,12,41,5056,27.367088318,15,55,9856,25.376623154,15,60,16384,31.855468750,16,139,41664,30.290323257,15,174
252,33152,19.774131775,13,37,5056,26.987340927,16,56,9856,25.227272034,16,59,16384,31.472656250,13,144,41664,30.562211990,15,170
253,33152,19.758687973,14,39,5056,27.151899338,17,53,9856,25.370130539,17,54,16384,31.671875000,14,139,41664,30.141321182,14,170
254,33152,19.600385666,13,38,5056,26.734176636,15,48,9856,25.525974274,16,63,16384,31.617187500,15,148,41664,30.086021423,15,170
255,33152,19.832046509,14,36,5056,26.696203232,17,55,9856,24.928571701,15,65,16384,31.449218750,14,144,41664,30.236558914,14,164
256,33152,19.745174408,13,39,5056,27.632911682,17,58,9856,25.279220581,16,58,16384,31.523437500,14,140,41664,30.033794403,15,171
257,33152,19.795366287,13,36,5056,26.506328583,16,48,9856,25.110389709,15,57,16384,31.734375000,11,145,41664,30.132104874,16,166
258,33152,19.772201538,13,39,5056,27.050632477,16,54,9856,25.201297760,16,58,16384,31.839843750,14,148,41664,30.016897202,14,177
259,33152,19.974903107,14,36,5056,27.898735046,18,51,9856,25.058441162,15,68,16384,32.910156250,13,150,41664,30.754224777,15,178
260,33152,23.415058136,14,70,5056,34.569622040,19,58,9856,29.233766556,15,86,16384,37.605468750,13,153,41664,32.927803040,15,177
261,33152,24.046331406,14,70,5056,36.139240265,18,66,9856,30.006492615,16,88,16384,38.878906250,14,158,41664,33.517665863,16,171
262,33152,23.911197662,13,81,5056,37.050632477,20,63,9856,30.058441162,16,89,16384,38.917968750,15,159,41664,33.333332062,15,168
263,33152,23.837837219,14,71,5056,36.696201324,19,65,9856,29.772727966,16,84,16384,38.613281250,13,158,41664,33.422428131,15,175
264,33152,23.490346909,13,75,5056,35.949367523,19,63,9856,29.435064316,15,84,16384,37.843750000,14,146,41664,33.019969940,14,166
265,33152,23.075288773,14,71,5056,35.291137695,20,66,9856,28.928571701,15,83,16384,37.289062500,12,157,41664,32.806449890,14,176
266,33152,22.789575577,13,65,5056,33.607593536,18,60,9856,28.733766556,15,84,16384,37.117187500,13,158,41664,32.536098480,14,175
267,33152,22.602315903,13,70,5056,32.886074066,18,65,9856,28.071428299,16,87,16384,36.250000000,14,159,41664,32.562210083,15,174
268,33152,22.077220917,14,64,5056,33.075950623,18,59,9856,28.201297760,14,84,16384,36.000000000,14,144,41664,32.150539398,15,170
269,33152,21.805019379,13,58,5056,32.493671417,19,52,9856,27.688312531,16,75,16384,35.867187500,14,152,41664,31.975421906,14,173
270,33152,21.594594955,13,53,5056,31.924051285,20,58,9856,27.941558838,16,72,16384,35.101562500,16,152,41664,31.686635971,16,162
271,33152,21.333976746,14,57,5056,30.873416901,18,64,9856,27.350648880,16,75,16384,34.859375000,15,142,41664,31.569892883,15,164
272,33152,21.042470932,14,44,5056,30.772151947,19,51,9856,27.266233444,16,77,16384,34.472656250,14,152,41664,31.274961472,16,163
273,33152,20.866794586,14,44,5056,29.987340927,18,55,9856,26.558441162,15,64,16384,34.019531250,16,145,41664,31.122888565,14,178
274,33152,21.084941864,13,43,5056,29.835443497,18,58,9856,26.909090042,15,81,16384,33.707031250,15,148,41664,30.963132858,15,168
275,33152,20.750965118,13,40,5056,29.987340927,18,62,9856,26.370130539,17,70,16384,33.503906250,14,149,41664,30.950845718,14,174
276,33152,20.681467056,14,41,5056,29.215188980,19,50,9856,26.487012863,16,69,16384,33.535156250,14,151,41664,30.998464584,14,160
277,33152,20.627412796,13,41,5056,28.886075974,18,60,9856,26.662338257,15,81,16384,33.140625000,16,147,41664,30.768049240,13,170
278,33152,20.472972870,13,42,5056,29.113924026,17,54,9856,26.233766556,16,69,16384,33.664062500,15,151,41664,30.817203522,14,165
279,33152,20.318532944,14,38,5056,28.848100662,19,55,9856,26.194805145,15,63,16384,33.527343750,14,151,41664,30.585252762,14,167
280,33152,20.351350784,13,37,5056,28.797468185,18,52,9856,26.493507385,15,66,16384,33.453125000,13,154,41664,30.680492401,13,166
281,33152,20.212354660,13,44,5056,28.329113007,18,49,9856,25.850648880,15,70,16384,33.285156250,14,146,41664,30.479263306,16,174
282,33152,20.158300400,13,42,5056,28.443037033,17,57,9856,26.032466888,16,69,16384,33.039062500,13,145,41664,30.462366104,15,172
283,33152,20.316602707,14,38,5056,28.151899338,19,50,9856,26.123376846,16,68,16384,32.980468750,15,145,41664,30.669738770,15,171
284,33152,20.007722855,13,40,5056,28.746835709,17,53,9856,25.746753693,14,66,16384,32.882812500,14,143,41664,30.539171219,15,165
285,33152,19.992277145,14,41,5056,28.632911682,16,61,9856,25.500000000,15,67,16384,32.871093750,14,149,41664,30.374807358,15,166
286,33152,19.982625961,13,39,5056,28.088607788,19,55,9856,25.623376846,16,69,16384,33.019531250,16,142,41664,30.301074982,16,169
287,33152,20.156370163,14,43,5056,27.670886993,18,53,9856,25.811687469,15,63,16384,32.664062500,14,151,41664,30.416282654,14,173
288,33152,19.944015503,13,36,5056,27.493671417,17,55,9856,25.688312531,16,58,16384,32.777343750,15,147,41664,30.433179855,14,163
289,33152,20.003860474,13,37,5056,28.113924026,18,56,9856,25.889610291,15,64,16384,32.324218750,13,138,41664,30.379415512,16,175
290,33152,20.063707352,14,36,5056,27.962024689,18,56,9856,25.415584564,15,62,16384,32.417968750,12,147,41664,30.377880096,16,175
291,33152,19.857143402,14,41,5056,27.835443497,19,55,9856,25.831169128,16,56,16384,32.250000000,16,139,41664,30.105991364,15,165
292,33152,19.839767456,14,39,5056,28.012659073,17,52,9856,25.798702240,16,59,16384,32.296875000,13,148,41664,30.271888733,16,171
293,33152,19.967182159,14,41,5056,27.670886993,18,55,9856,25.519479752,15,66,16384,32.328125000,15,145,41664,30.290323257,15,166
294,33152,19.739381790,13,40,5056,27.455696106,18,57,9856,25.500000000,16,65,16384,32.230468750,13,146,41664,30.224269867,14,174
295,33152,19.938224792,13,37,5056,27.481012344,17,56,9856,25.461038589,17,63,16384,31.621093750,14,143,41664,30.079877853,16,168
296,33152,19.791505814,13,41,5056,27.417720795,17,50,9856,25.558441162,16,66,16384,32.238281250,16,147,41664,30.301074982,16,166
297,33152,19.971042633,13,38,5056,26.911392212,16,49,9856,25.759740829,16,64,16384,31.617187500,14,140,41664,30.251920700,15,160
298,33152,19.837837219,13,43,5056,27.518987656,16,50,9856,25.344156265,16,62,16384,31.945312500,15,153,41664,30.216588974,15,168
299,33152,19.754825592,14,40,5056,27.405063629,16,55,9856,25.396104813,16,67,16384,32.042968750,15,144,41664,30.310291290,15,170
300,33152,19.961389542,13,41,5056,27.215188980,17,50,9856,25.850648880,16,63,16384,31.703125000,15,159,41664,30.548387527,16,164
301,33152,19.945945740,13,38,5056,27.075948715,17,57,9856,25.668830872,16,58,16384,31.984375000,15,141,41664,30.251920700,14,171
302,33152,20.021236420,13,41,5056,27.253164291,16,56,9856,25.551948547,17,68,16384,31.960937500,14,149,41664,30.119815826,15,164
303,33152,19.907335281,13,33,5056,27.658227921,16,49,9856,25.448051453,14,63,16384,31.664062500,14,141,41664,30.222734451,15,169
304,33152,19.963319778,13,41,5056,27.227848053,17,58,9856,25.448051453,16,66,16384,32.023437500,16,144,41664,30.314899445,14,168
305,33152,19.650579453,13,36,5056,26.810127258,16,58,9856,25.383117676,16,61,16384,31.808593750,14,144,41664,30.278034210,15,165
306,33152,19.629343033,13,40,5056,27.025316238,18,51,9856,25.194805145,14,67,16384,31.281250000,13,139,41664,30.061443329,14,162
307,33152,19.903474808,13,36,5056,27.164556503,17,56,9856,25.214284897,17,59,16384,31.828125000,15,145,41664,30.288785934,14,158
308,33152,20.000000000,13,40,5056,26.620252609,18,57,9856,25.467533112,16,56,16384,31.757812500,15,150,41664,30.089094162,16,179
309,33152,19.812742233,13,40,5056,26.949367523,16,46,9856,25.746753693,15,62,16384,31.746093750,13,144,41664,30.253456116,16,165
310,33152,19.770269394,13,34,5056,26.873416901,18,52,9856,25.396104813,15,63,16384,31.796875000,14,138,41664,30.339477539,14,167
311,33152,19.874517441,13,33,5056,26.873416901,17,54,9856,25.681818008,16,60,16384,31.742187500,14,154,41664,30.302612305,16,171
312,33152,19.776062012,13,40,5056,26.696203232,16,54,9856,25.071428299,15,62,16384,31.750000000,15,144,41664,30.238094330,15,171
313,33152,19.781852722,13,39,5056,27.303796768,17,52,9856,25.571428299,15,64,16384,31.558593750,15,150,41664,30.208909988,15,170
314,33152,19.866794586,13,36,5056,27.177215576,17,51,9856,25.188312531,15,66,16384,31.246093750,13,142,41664,30.239631653,15,175
315,33152,19.818532944,14,39,5056,27.088607788,17,47,9856,25.629869461,14,60,16384,31.855468750,15,150,41664,30.112134933,15,167
316,33152,19.837837219,14,40,5056,26.835443497,16,57,9856,25.324674606,16,61,16384,31.628906250,15,144,41664,30.236558914,15,159
317,33152,19.922779083,13,41,5056,27.405063629,18,56,9856,25.629869461,15,62,16384,31.343750000,15,144,41664,30.291858673,15,170
318,33152,19.700771332,13,33,5056,26.620252609,16,54,9856,25.337661743,14,58,16384,31.375000000,14,141,41664,30.517665863,15,167
319,33152,19.772201538,13,36,5056,27.037975311,16,52,9856,25.376623154,14,59,16384,31.191406250,15,144,41664,30.242704391,16,164
320,33152,19.774131775,13,40,5056,27.126583099,18,51,9856,25.227272034,16,60,16384,31.433593750,14,146,41664,30.321044922,14,167
321,33152,19.702703476,13,34,5056,27.063291550,17,55,9856,25.305194855,15,62,16384,31.652343750,15,147,41664,30.367128372,15,174
322,33152,19.694980621,14,32,5056,26.810127258,15,47,9856,25.474025726,15,57,16384,31.632812500,13,149,41664,30.314899445,14,175
323,33152,19.899614334,14,46,5056,27.253164291,16,57,9856,25.629869461,14,58,16384,31.667968750,14,143,41664,30.304147720,14,168
324,33152,19.849420547,13,35,5056,26.607595444,16,49,9856,25.220779419,15,60,16384,31.828125000,15,145,41664,30.250383377,15,167
325,33152,19.754825592,14,34,5056,27.164556503,18,56,9856,25.389610291,16,57,16384,31.441406250,14,145,41664,30.145929337,15,164
326,33152,19.650579453,13,38,5056,26.620252609,16,56,9856,25.766233444,16,62,16384,31.550781250,14,145,41664,30.062980652,15,171
327,33152,19.586872101,13,34,5056,27.139240265,17,56,9856,25.525974274,16,64,16384,31.347656250,15,143,41664,30.284177780,15,173
328,33152,19.681467056,13,36,5056,27.012659073,17,52,9856,25.162338257,15,63,16384,31.582031250,16,141,41664,30.351766586,16,168
329,33152,19.749034882,13,41,5056,27.088607788,16,57,9856,25.474025726,16,62,16384,31.773437500,13,145,41664,30.248847961,15,172
330,33152,19.797296524,13,34,5056,26.316455841,17,50,9856,25.194805145,16,57,16384,31.898437500,14,143,41664,30.310291290,16,170
331,33152,19.698841095,13,36,5056,26.924051285,17,55,9856,25.292207718,16,60,16384,31.941406250,14,134,41664,30.178188324,14,164
332,33152,19.723937988,13,37,5056,27.544303894,18,54,9856,25.396104813,16,60,16384,32.207031250,16,144,41664,29.966205597,16,163
333,33152,19.644786835,13,40,5056,26.645568848,16,50,9856,25.214284897,16,62,16384,31.992187500,13,149,41664,30.156682968,15,167
334,33152,19.619691849,14,36,5056,26.962024689,17,55,9856,25.487012863,16,60,16384,31.964843750,13,135,41664,30.513057709,15,171
335,33152,19.833976746,14,40,5056,27.835443497,16,47,9856,26.798702240,16,65,16384,33.078125000,16,142,41664,37.141319275,16,177
336,33152,19.857143402,12,42,5056,28.924051285,18,51,9856,27.058441162,17,60,16384,33.300781250,15,142,41664,38.860214233,15,178
337,33152,19.992277145,14,37,5056,29.151899338,18,56,9856,27.214284897,15,66,16384,33.058593750,15,139,41664,38.863288879,16,168
338,33152,19.679536819,13,40,5056,29.113924026,18,57,9856,27.136363983,17,58,16384,33.562500000,16,144,41664,38.305683136,16,172
339,33152,19.803089142,14,35,5056,28.037975311,16,53,9856,26.824674606,16,63,16384,32.738281250,15,141,41664,37.499233246,14,160
340,33152,19.849420547,13,43,5056,27.974683762,17,50,9856,26.824674606,16,59,16384,32.304687500,15,140,41664,36.875576019,15,171
341,33152,19.687257767,13,40,5056,27.746835709,17,55,9856,26.551948547,16,63,16384,32.535156250,16,139,41664,35.953918457,14,175
342,33152,19.741312027,13,42,5056,27.962024689,17,56,9856,26.285715103,16,64,16384,32.289062500,15,137,41664,35.211982727,14,169
343,33152,19.704633713,12,32,5056,28.278480530,18,48,9856,26.149351120,16,64,16384,32.300781250,15,140,41664,34.864822388,15,168
344,33152,19.770269394,14,35,5056,27.493671417,18,50,9856,26.454545975,16,58,16384,32.316406250,15,139,41664,34.247310638,16,168
345,33152,19.625482559,13,34,5056,27.784811020,17,54,9856,26.214284897,16,62,16384,32.285156250,16,149,41664,33.806449890,14,171
346,33152,19.832046509,13,38,5056,27.607595444,17,52,9856,25.681818008,15,59,16384,31.757812500,15,143,41664,33.345623016,15,165
347,33152,19.677606583,13,37,5056,27.151899338,16,46,9856,26.000000000,14,63,16384,31.511718750,15,137,41664,32.721965790,15,167
